# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# CH3COOH emissions estimates in 1E10 g CH3COOH for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
SHSA       70    127    106     49     24     71     62    115    161     62    185     45     17    196     35     75     28     54     83     75     73     37     81    104     76 |      81 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF       10     37     18     28     14     15     11      9     15     11     14      8      8      7     13      9      8     10     15     21     11     11      9     11      9 |      14 
SHAF        5      5      3      8     26     24     21     24     26     25     14     24     23     26     20     16     25     21     24     26     21     21     22     20     22 |      20 
BOAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
TEAS        1      1      1      0      0      0      1      2      0      0      1      0      0      1      0      0      0      0      0      0      0      0      0      0      0 |       1 
SEAS       10     36     25     15      7     11     10     36     20     15     40      9     21     36     16     23     29     32     25     24     14     15     21     23     20 |      22 
EQAS      283     46     31     13      7     76     19     56     20     91      8      6     47      4     19     20     17     58    101      8      5     20     57      4      3 |      43 
AUST        0      0      1      0      2      1      2      1      1      1      0      1      3      0      1      1      2      2      3      1      2      3      2      0      1 |       2 
Global    391    322    195    132     91    207    164    250    260    214    279    102    131    280    118    150    124    185    262    176    138    119    215    178    138 |     196 


Peat fires: 

BONA        1      8      3      1      1      9      9      6      7      5      4      3      3      6      4      7     12     17     16      5      5      3      5      0     19 |       6 
TENA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
CEAM        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHSA        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EURO        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
MIDE        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
NHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SHAF        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
BOAS        1      5      2      3      4      3      8      1      2      1      1      3      2      5      1      6      3      2      1      6      1      5      5      4      9 |       4 
TEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
SEAS        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
EQAS      837     14     27      4     22    155     36     85     60    282      4      4    161      1     57     56     37    159    317      8      4     36    184      3      3 |     107 
AUST        0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 |       0 
Global    840     27     33      9     28    168     54     93     69    289     10     11    166     13     63     70     53    179    334     19     11     44    196      8     31 |     117 


Agricultural waste burning: 

BONA        1      4      1      2      1      1      0      0      1      0      0      0      1      0      0      1      0      1      1      0      1      1      1      1      2 |       1 
TENA        2      3      3      3      3      1      4      5      4      3      5      4      4      8      5      3      3      3      5      4      5      4      3      6      5 |       4 
CEAM        4     21      5     11      3      4      8      6      8      6      6      5      7      6      7      4      6      3      5      5      6      4      6      6      5 |       7 
NHSA        2      3      2      1      3      1      2      2      1      2      2      1      2      2      0      1      1      2      2      2      1      2      2      3      0 |       2 
SHSA       14     14     15      9      7     10      9     11      9     10     11     10      9     10      8     11     10      9     10     11      9      5      8     11      9 |      10 
EURO        4      4      3     13      9      3      4      5      4      4      5      6      3      3      5      7      3      3      2      3      5      3      4      2      4 |       5 
MIDE        0      1      1      0      1      0      1      1      1      1      1      0      1      1      1      1      1      1      2      1      1      0      1      1      1 |       1 
NHAF       39     42     35     39     34     35     24     31     46     38     37     36     29     32     31     29     29     25     30     32     29     28     25     30     28 |      33 
SHAF       20     25     21     18     31     27     19     25     26     24     17     17     16     19     18     18     18     16     17     17     17     19     18     18     19 |      21 
BOAS       22     37     18     18     17     15     31     15     18     35     16     41     16     23     16     15      4     25     17     10     11     11     13     11     13 |      19 
TEAS       35     31     22     20     38     32     19     29     36     34     35     50     37     23     21     20     22     40     42     22     31     20     23     23     15 |      30 
SEAS       10     13     13      9      3      6      7     11     15      9     10      7     15     11     10     11     12     13     15     14      9     10     13     12     11 |      11 
EQAS       23      4      2      1      2      8      3      5      2      7      2      2      4      1      2      2      1      2      3      1      1      2      4      0      1 |       4 
AUST        2      2      3      1      3      2      1      2      2      2      0      0      1      1      2      2      1      1      1      1      3      2      5      1      1 |       2 
Global    187    211    151    153    161    153    140    156    180    182    155    189    153    147    132    131    118    151    157    129    135    117    132    132    120 |     153 

