# Global Fire Emissions Database version 4.1 including small fire burned area (GFED4s)  
# Estimates for 2017 onwards based on relations between active fires and emissions  

# NOTE THAT AQUA HAD ISSUES IN THE SECOND HALF OF AUGUST 2020; FOR THAT PERIOD THESE ESTIMATES ARE CONSERVATIVE  

# CH2O emissions estimates in 1E9 g CH2O for the globe, different regions, and different fire types 

All fire types combined: 

                                                                               Year                                                                 (Beta) (Beta) (Beta) (Beta) (Beta)  '97-'20  
Region   1997   1998   1999   2000   2001   2002   2003   2004   2005   2006   2007   2008   2009   2010   2011   2012   2013   2014   2015   2016   2017   2018   2019   2020   2021 |    Mean 
Global   1312     42     52     14     43    262     85    146    109    452     16     17    260     21     98    110     83    279    522     31     17     69    306     13     49 |     182 


Agricultural waste burning: 

BONA        4     15      4     11      5      3      1      3      3      1      1      1      4      2      2      5      2      5      4      2      4      4      4      5      7 |       4 
TENA       10     12     13     12     12      7     17     18     16     14     19     16     18     32     19     13     11     12     21     16     22     17     13     25     21 |      17 
CEAM       18     81     20     42     13     17     30     25     31     25     25     21     26     22     26     14     25     14     20     20     24     16     25     24     19 |      26 
NHSA        9     11      7      6     11      6      9      7      7      7     10      7     11      8      3      5      5      8      8      7      4      8     10     11      3 |       8 
SHSA       52     54     56     33     28     38     37     41     34     37     42     38     35     39     30     41     40     34     39     42     34     22     30     43     34 |      39 
EURO       16     17     14     51     36     11     17     21     15     18     20     25     13     13     19     27     12     14      7     11     20     11     17     11     15 |      19 
MIDE        2      6      4      3      4      3      4      4      4      4      5      3      7      6      6      4      5      4      7      5      5      3      4      4      4 |       5 
NHAF      148    157    133    145    126    133     91    118    172    144    140    136    110    120    116    110    108     94    111    121    110    105     93    112    105 |     124 
SHAF       77     94     78     67    118    103     74     95    100     90     65     65     62     71     67     69     69     60     64     64     66     72     70     67     74 |      77 
BOAS       85    138     70     69     63     57    117     57     68    133     62    155     59     88     60     57     17     93     64     40     40     42     51     42     49 |      73 
TEAS      131    117     84     77    143    120     74    111    137    126    130    189    139     85     79     77     83    148    156     84    117     76     85     86     58 |     111 
SEAS       39     50     49     36     13     23     28     43     57     34     39     26     55     42     37     42     46     50     57     54     35     40     50     48     43 |      42 
EQAS       89     18     11      6      8     31     11     21     11     26     10     11     16      6     11      9      7     10     14      4      5      8     15      3      4 |      15 
AUST        7      8     11      6     13      9      6     10      8      9      2      3      6      5     10      7      4      6      5      4     11      8     21      6      5 |       8 
Global    696    786    562    571    602    570    522    583    671    677    579    704    570    547    492    487    442    562    587    483    504    438    494    493    447 |     568 

